"[등이 유모차였답니다 그런데 저는 물티슈 ㅠㅠ우리 딸이 눌렀는데 물티슈 받았어요 ㅎㅎ ], 긍정 텍스트 확률 : 75.94%"
"[시에 있는경품 뽑기 이벤트 에서 받은 선물이예요.저는메르베 유아 양말 ], 긍정 텍스트 확률 : 60.87%"
"[남편은여원미디어 도서 를 받았어요.시꺼 놓쳐서 시에 기다렸다가 받았네요ㅋㅋㅋ ], 긍정 텍스트 확률 : 92.72%"
"[ 순수식품 어린이 홍삼 이예요.우리 딸이 정말 좋아해서 그 자리에서 박스 구매했어요.이것도 남편이 있어서 가능한 일이죠ㅋㅋㅋ ], 긍정 텍스트 확률 : 76.79%"
"[ 선물 떼샷이예요 엄청 푸짐하죠보기만해도 배가 부르네요다음 대구 베키도 너무 기대가 되고 그때도 남편 데리고 가야겠어요 ♡ ], 긍정 텍스트 확률 : 96.19%"
"[ 세상모르고 자다가 아침부터 애피타이저로 모유먹고모자랐는지 분유까지 연달아 원샷하시고 쿨쿨주무시는 딸을 안고머릿속으로 계획을 짰습니다 ㅋㅋ찰떡이는 월욜에 예방접종도 맞아야해서감기걸리면 안 되거든요 🤭따뜻한 긴팔 긴바지 입히고서둘러 도착한 엑스코에는 사람이 엄청 많았어요 ], 긍정 텍스트 확률 : 72.69%"
"[ 들어가는 길에 조리원 동기 언니를 만났는데언니가 안에서 샀다고 맛밤을 줘서 맛있게 먹으면서 잠시 수다 떨고 들어갔어요ㅋㅋ저희보다 빨리 도착해서 다 둘러봤다는 언니에게서기저귀랑 치발기에 대한 정보를 받고그건 꼭 사겠다는 마음으로 입장했습니다💪 ], 긍정 텍스트 확률 : 66.84%"
"[ 부스가 워낙 많아서 돌아보는데시간 정도 걸렸는거 같애요다리도 아프고 피곤했지만필요한 것도 잔뜩 사고재밌는 시간이었습니다 ㅎㅎ ], 긍정 텍스트 확률 : 88.31%"
"[ 베베원 방수요 중], 긍정 텍스트 확률 : 79.15%"
"[ 대 ], 긍정 텍스트 확률 : 53.28%"
"[ 아기 보넷베페에서 씌워봤더니 넘 이뻐서 샀어요현장에서 착용시켰는데 사진을 못 찍어서후기 남겨보려고 방금 집에서 씌워봤는데겁나 우네요 ㅋㅋㅋㅋㅋㅋㅋㅋ아놔 ㅋㅋㅋㅋㅋㅋㅋ 가스나 ㅋㅋ ], 긍정 텍스트 확률 : 59.05%"
"[ 저러고 겁나 울어요 ㅜㅜ지 기분 좋을 때만 써요 ㅜㅜ 미안하다 미안해 ㅋㅋㅋㅋㅋㅋ월에 또 한다는데 그때도 가려구요그날은 이유식], 긍정 텍스트 확률 : 94.53%"
"[교구 위주로 자세히 상담도 하며 돌아볼 생각이예요일요일이 베키 마지막 날이라고 하니못 가보신 예비엄빠님], 긍정 텍스트 확률 : 84.28%"
"[현재엄빠님들가실 계획 있으시면 마감 전에 다녀오세요😉 .?대구베키대구베키.?대구베페대구베페.?엑스코엑스코.?참가업체참가업체.?이벤트이벤트.?베키운영시간베키운영시간.?사전등록사전등록 .?베이비키즈페어베이비키즈페어.?육아용품육아용품.?출산용품출산용품.?꼬꼬노리꼬꼬노리.?슈베스슈베스.?베베원베베원.?꼬마떡볶이꼬마떡볶이 .?아기보넷아기보넷.?방수요방수요.?치발기치발기.?일상일상 .?가족나들이가족나들이.?서이추서이추], 긍정 텍스트 확률 : 99.27%"
"[.오늘은 날도 따뜻해서 너무나 좋았던.베이비페어 쇼핑나들이ㅋㅋ..멀리서도 보이는 현수막..한국패션센터 입구에 도착하면], 긍정 텍스트 확률 : 96.51%"
"[ .현수막이 크게 붙어있어서.멀리서도 눈에 확 들어와서 찾기쉬운 위치에 있어요 ], 긍정 텍스트 확률 : 51.14%"
"[ .베이비페어와.룰루랄라 프리마켓이 동시에 개최중이네요 ], 긍정 텍스트 확률 : 67.22%"
